id,anchor,target,context,score
9b4dd179e034b861,undulation,swing,B65,0.75
08eeb9a85f7b0630,undulation,swing trading,B65,0
cc6ecfd5a8562057,undulation,tension device,B65,0.25
ec2f6714dcfe79a3,undulation,undulating,B65,1
0b218cee6e3d19fa,undulation,undulation,B65,1
9814f3f3a1c0caf0,undulation,undulations,B65,1
4ff2c4d306a9ad9d,undulation,undulatory locomotion,B65,0.75
a672567b8c542430,undulation,vibrate,B65,0.75
cde2057fe44e80c5,undulation,voltage fluctuate,B65,0
3e7133ba966e9853,undulation,wave like movement pattern,B65,0.75
8330ecf5ade4e52e,undulation,weight,B65,0.25
5bc1171672aff817,undulation,winding machines,B65,0.25
94a6dd0bfb771ae8,undulation,absolute deviation,H03,0.5
650c45df278d8feb,undulation,absolute value,H03,0.5
3c95b6d0a8f34510,undulation,attenuation deviation,H03,0.25
8b40b02e79c01ab0,undulation,attenuation value,H03,0.5
bbc93265af9aff02,undulation,error,H03,0.25
dce5789c072d9860,undulation,inclination,H03,0.5
30c9d0f06532e9d1,undulation,pulse,H03,0.25
483a814f174b1c69,undulation,pulses,H03,0.25
0540c2b2033476a6,undulation,signals,H03,0.25
45b40a74512bdd7e,unit inlet,auxiliary power unit inlet,B01,0.5
349bd8aa2f9b2a74,unit inlet,circulation duct,B01,0.5
d894a5c118aea2bb,unit inlet,desalination,B01,0.25
fdab0e566bf91196,unit inlet,diffuser unit inlet,B01,0.5
144869b9314fd2ad,unit inlet,extraction pipeline,B01,0.5
5ffec392de664634,unit inlet,feed,B01,0.5
00f0b786d6fe4449,unit inlet,flow inlet,B01,0.5
47b7130793171b46,unit inlet,flow of inlet,B01,0.5
ab94ef16d91567f6,unit inlet,inlet,B01,0.5
e4958d04db038845,unit inlet,interval notation,B01,0
2569809875650a7c,unit inlet,joint inlet,B01,0.5
4d12dcd97e1a9203,unit inlet,main flow inlet,B01,0.5
0e6a7818501d3a0b,unit inlet,manifold,B01,0.25
2ceba38778c9affe,unit inlet,measuring unit,B01,0
77d55e3f50226197,unit inlet,membrane unit inlet,B01,0.5
fea2b4c94f40d7e8,unit inlet,outlet,B01,0.25
ae496ae598a6ca85,unit inlet,power unit,B01,0
ec5d55d235f48aaf,unit inlet,purifier,B01,0.25
76d62e8440eb92f5,unit inlet,region flow inlet,B01,0.25
82d99b4a59ce632d,unit inlet,region of inlet,B01,0.25
b6d8c67cfe8deb2c,unit inlet,separator,B01,0.25
cec25af9768c73db,unit inlet,solution inlet,B01,0.5
9634c147043f404a,unit inlet,solution processing,B01,0.25
599b382a1bc0878f,unit inlet,unit,B01,0.25
e1fac9f97a33e70d,unit inlet,unit circle,B01,0
43c8834007520fc4,unit inlet,unit inlet duct,B01,0.5
b1c3e1ad4b1d2d80,unit inlet,unit outlet,B01,0.25
04ff42bdba4cfc91,unit inlet,unity logo,B01,0
df4c1d42e1849a02,unit inlet,watt,B01,0
5bfc306407b9cdc5,unit inlet,blower,E01,0.25
68f61cad709563f5,unit inlet,control unit,E01,0.25
ef624029ced3e0ee,unit inlet,drain valve,E01,0.5
ebe663d1b8c24ed5,unit inlet,inlet,E01,0.5
e63ba8ef139b45da,unit inlet,inlet unit,E01,0.75
6320f49af3f747bd,unit inlet,opening,E01,0.25
c309d81f05939318,unit inlet,outlet,E01,0.25
a12d8b438e524db8,unit inlet,vacuum valve,E01,0.25
9de92b17fbfcb864,unit inlet,valve,E01,0.5
1cd330a683503527,unit inlet,water inlet,E01,0.5
dcce2cf585e32ff1,unit inlet,assembly,F16,0.25
701efb0c024a0e79,unit inlet,blood unit,F16,0
56ec5453e89eee85,unit inlet,chamber,F16,0.25
885c11f5aa32085f,unit inlet,diastolic blood pressure unit,F16,0
59bc04ae58cecda5,unit inlet,grip zone of fibre plastics,F16,0.25
4d4009f8aeeed190,unit inlet,inlet,F16,0.5
ed541f0cfeb63ef6,unit inlet,inlet unit,F16,0.75
0c9328aa34380a94,unit inlet,inlet valve,F16,0.5
3934938e5c6c9288,unit inlet,inlets,F16,0.25
d33327c958bba75e,unit inlet,interior angles,F16,0
c162f565b24e2041,unit inlet,main flow inlet,F16,0.5
6d37580275e48e40,unit inlet,nozzle,F16,0.25
a31aef19be4c56e0,unit inlet,pilot piston means,F16,0.25
8b94f01a9827fc77,unit inlet,pilot piston unit,F16,0.25
6a7d83f96523c06e,unit inlet,pilot valve unit,F16,0.25
7c407ce907a435e1,unit inlet,port,F16,0.25
5f789c1110a0b122,unit inlet,port occurs,F16,0.25
4009c107eac77159,unit inlet,ports,F16,0.25
feebd988967d8029,unit inlet,ports occurs,F16,0.25
82f57988eae55499,unit inlet,propeller shaft,F16,0.25
b2fd5698dc3c6e1d,unit inlet,underground drains,F16,0.25
f658a2b255af1a39,unit inlet,unit,F16,0.25
fd08184629cb5cc6,unit inlet,unit conduit,F16,0.75
8352594a8bec97e7,unit inlet,unit digit,F16,0
23d2824a21b4f3db,unit inlet,unit inlet,F16,1
cb7d473207672a5a,unit inlet,unit inlet duct,F16,0.5
5d86c614752b9ef0,unit inlet,unit inlet temperature,F16,0.5
08f9ba92f7b057fe,unit inlet,unit inlet valve,F16,0.5
b0f2e34380e09835,unit inlet,unit of blood sugar,F16,0
ea5487953b5e1f12,unit inlet,unit openings,F16,0.5
6d051c88aa9ecefd,unit inlet,unit outlet,F16,0.25
226f5a6ad5860489,unit inlet,unit scale,F16,0
47d8196f36ed9cdb,update test cases,automated test scripts,G06,0.5
84d324995fa16081,update test cases,coverage data,G06,0.25
b602ac841e7e4345,update test cases,generate test cases,G06,0.5
87828141f7aed925,update test cases,generating test cases,G06,0.75
aa28a37b55a4a00f,update test cases,login page,G06,0.25
a97d2ecb69105487,update test cases,new idea,G06,0
c928f77c579ecaf8,update test cases,new test cases,G06,0.5
5fb701932b6dbced,update test cases,outdated test cases,G06,0.25
1abdb8fad5946c11,update test cases,possible test cases,G06,0.5
443027b4f1920ce3,update test cases,regression test cases,G06,0.5
c49671170a90c2d3,update test cases,scripts writer,G06,0
c1222fe400bfceab,update test cases,software,G06,0.25
df95efc544b77094,update test cases,test cases,G06,0.5
e2f32b20cbe5b616,update test cases,test match,G06,0
cfc2e1aca204244d,update test cases,test scenario improvement,G06,0.5
6e61dbb7214ed8bf,update test cases,test script,G06,0.5
79d42f93f678edbc,update test cases,update cases,G06,0.5
a7917d4b83e1b92a,update test cases,update test parameters,G06,0.75
b29414b84c92ece8,update test cases,upgrade test case,G06,0.75
4a21f9f9b716b38d,upper clamp arm,clamp arm,A01,0.5
3b12b4da1b9754b8,upper clamp arm,clamp support arm,A01,0.5
cbd4ca174b4fd351,upper clamp arm,front of the frame,A01,0.5
aa49a11eff150ddb,upper clamp arm,lower clamp arm,A01,0.5
b369896f51650d7c,upper clamp arm,upper clamp arms,A01,1
eef721abaf50fbfe,upper clamp arm,upper clamping arm,A01,1
7df0bbfbcd5c54a1,upper clamp arm,anvil,A61,0.25
9d0ca9b70070a781,upper clamp arm,arm,A61,0.5
90b4143493a2f896,upper clamp arm,arm chair,A61,0
e51325541106ad5f,upper clamp arm,arm clamp,A61,0.5
02c194d3b6072d4c,upper clamp arm,clamp arm,A61,0.5
8148382bf6dafe2d,upper clamp arm,clamp meter,A61,0
247a96a2ad9c5916,upper clamp arm,clamp support arm,A61,0.5
7b021217e823b3f7,upper clamp arm,clamp to arm,A61,0.5
0c26230a05adb95f,upper clamp arm,electrical effector,A61,0
7d1f557c882c9213,upper clamp arm,electrical sensor,A61,0.25
f39847c8c4ae6119,upper clamp arm,electrode,A61,0
ba573bca0996a1fd,upper clamp arm,end effector,A61,0
c057aecbba832387,upper clamp arm,end visual,A61,0
146381b2f835d451,upper clamp arm,frame,A61,0.25
90b42d6189c07a01,upper clamp arm,mechanical component,A61,0.25
e5906257d20523f7,upper clamp arm,mechanical movement,A61,0.25
8f815cb9f23d2dbc,upper clamp arm,mechanical part,A61,0.25
55be022deccfcaa5,upper clamp arm,member,A61,0.25
5eb0ea9887d63a8a,upper clamp arm,muscle,A61,0.25
0beb93137e338c30,upper clamp arm,optical effector,A61,0
10a0ef54074b4fb6,upper clamp arm,optical sensor,A61,0
54705d7d2a5883ad,upper clamp arm,top clamp arm,A61,0.75
c4d56815548bda31,upper clamp arm,top clamp member,A61,0.75
8053b8318a20091e,upper clamp arm,ultrasonic effector,A61,0.25
f15e12235cc8c92a,upper clamp arm,ultrasonic visual,A61,0
9ab6299148079d00,upper clamp arm,upper arm,A61,0.5
a7646d747f6b7fce,upper clamp arm,upper bone,A61,0
b8f338b672550070,upper clamp arm,upper clamp,A61,0.5
2538136d2bd1dee8,upper clamp arm,upper clamp bar,A61,0.5
365fa1c93b392ae7,upper clamp arm,upper clamp extension,A61,0.5
8aff5764a0f622c7,upper clamp arm,upper clamp link,A61,0.5
2e522eccbdf50367,upper clamp arm,upper clamp member,A61,0.75
3cbe78e337d5fbf9,upper clamp arm,upper clamp rod,A61,0.5
cafe095873bc5c05,upper clamp arm,upper clamp section,A61,0.75
1b443def793beb6e,upper clamp arm,upper house,A61,0
5d95ecf070d1239f,upper clamp arm,upper layer,A61,0
4c4bdc76d7711ab3,upper clamp arm,upper room,A61,0
dd8edf62cb909729,upper clamp arm,arm,F16,0.25
cc4faa70f89f395f,upper clamp arm,arm brace,F16,0
37eea11df984e489,upper clamp arm,arm clamp,F16,0.5
fc54a53721c9b8f7,upper clamp arm,arm muscles,F16,0
9b3da8936411f241,upper clamp arm,arm syndrome,F16,0
fe7f03a03d33360b,upper clamp arm,chain tensioning bracket,F16,0.25
e0bb5ef87e336661,upper clamp arm,clamp arm,F16,0.5
d9710e4e3a9c0ca5,upper clamp arm,clamp system,F16,0.5
764e5461fe0ef11c,upper clamp arm,clamp to arm,F16,0.5
89afbf22fcda5a1e,upper clamp arm,clamping mechanism,F16,0.5
a3e4269c24fdccdd,upper clamp arm,hinge member,F16,0.25
31e00316727c4f5a,upper clamp arm,joint mechanism,F16,0.5
5ed3080a12903806,upper clamp arm,joint member,F16,0.5
adac41ba1fde2d54,upper clamp arm,lower clamp arm,F16,0.25
2239d92fdbd492cc,upper clamp arm,radial chain oscillation,F16,0.25
f81a0278b82eb852,upper clamp arm,sample cheque,F16,0
f75f0c9a01ee780a,upper clamp arm,side of upper clamp arm,F16,0.5
6b1e4554c3d60c29,upper clamp arm,swing arm,F16,0.25
7ab106626da7adaf,upper clamp arm,top clamp arm,F16,0.75
d23e4ab32c8e61b5,upper clamp arm,top clamp arms,F16,0.75
d836d3613616e81a,upper clamp arm,top clamping arm,F16,0.75
0528c01d7bfd766e,upper clamp arm,top side clamping arms,F16,0.75
b50ce1ddd816ac3a,upper clamp arm,top upper clamp arm,F16,0.5
7557f88d6f0bc78f,upper clamp arm,upper arm,F16,0.5
93b73958ddfb8a0a,upper clamp arm,upper arm muscles,F16,0
914c3112ad9cc304,upper clamp arm,upper clamp,F16,0.5
ad08674ae3d6b16b,upper clamp arm,upper clamp arm,F16,1
200ffcaf8e662f19,upper clamp arm,upper clamp arms,F16,1
04dbb52800afd2c7,upper clamp arm,upper clamping arm,F16,1
7f794cd0309d88a2,upper clamp arm,upper clamping arms,F16,1
fcf60e15b7fc8f94,upper clamp arm,upper clamping assembly,F16,0.5
7edcadc8455fb5c4,upper clamp arm,upper clamping position,F16,0.5
b893ec291e7497c6,upper clamp arm,upper stomach pain,F16,0
42ea978b8d8a23a0,upper clamp arm,uppermost clamp arm,F16,1
f4d814373985eb27,upper clamp arm,wheel brake cylinder,F16,0.25
e19c7720f332e37f,upper series,higher series,B41,0.75
6c14fdb81a3a0f96,upper series,information recording,B41,0.25
5b5ff0351dd6ae3c,upper series,lower series,B41,0.25
d516ef14ecffe9ec,upper series,over series,B41,0.75
954c78e8ecd9c7ff,upper series,over set,B41,0.75
548d8d182b7f3227,upper series,printing machine,B41,0.25
3f5dfa3b45dd8424,upper series,series circuit,B41,0
a129bb2ae196b1a5,upper series,series connection,B41,0
e56e7d8985866600,upper series,spring,B41,0.25
3871e6cd8949b4da,upper series,stamping action,B41,0.25
e28b222c88be9afe,upper series,top series,B41,0.75
7af416f76635a9d3,upper series,top transfer series,B41,0.5
d0ddcac6073370a8,upper series,topmost series,B41,0.75
449b7e08c644e25b,upper series,under series,B41,0.25
f201af8d6eb15ee4,upper series,upper arrangement,B41,0.75
1a780ca372cacc4d,upper series,upper hand,B41,0
4d50b1a3a3c4d204,upper series,upper left arm pain,B41,0
7f462ac0e58458e6,upper series,upper limbs,B41,0
84a53ff545207d1f,upper series,upper pain in chest,B41,0
3471f2b334e7e33d,upper series,upper sequence,B41,0.75
51838e67826d85a4,upper series,upper series,B41,1
6c31e1b78566c8c3,upper series,upper set,B41,0.75
b2c318f019e28238,upper series,upper system,B41,0.5
de72b804a9f3cf99,upper series,upper transfer series,B41,0.5
aa1047123e6e8a23,upper series,upper transfer set,B41,0.5
c618723d4cf619fb,upper series,uppermost series,B41,0.75
a4ba6e2cf37a3570,upper series,web printing press,B41,0.25
0a7cf350d4979672,upper series,bearing arrangement,B66,0.25
5fee8ecf6c3c6925,upper series,bottom series,B66,0.25
fc0eecc050bd1ed1,upper series,crane winch,B66,0.25
7f0171e684f79d62,upper series,higher series,B66,0.75
b325dd312d394e97,upper series,intermediate series,B66,0.25
438394dd59bc8e7d,upper series,ladder,B66,0.25
72c043182af1ef7c,upper series,lower series,B66,0.25
3bb6a5225dc7ebcd,upper series,pair,B66,0.25
6b6d53d89e19076d,upper series,series,B66,0.5
a2f659ef4e75d580,upper series,series circuit,B66,0
436ac40641b73b2c,upper series,series hacking,B66,0
f88c2d6dba720a9c,upper series,series of upper,B66,0.75
e63fea436185f42e,upper series,top series,B66,0.75
d72247c7c9d0cdf5,upper series,topmost series,B66,0.75
7f64e998fcc22fb3,upper series,underneath series,B66,0.25
7ea9ff1c9dab84ce,upper series,upper abdomen,B66,0
3fc97dfbe046c0d0,upper series,upper middle abdominal pain,B66,0
4d5baea1ea244732,upper series,upper sequence,B66,0.75
aefa86b05c8ec61a,upper series,upper series,B66,1
de19b5bcab180a41,upper series,upper set,B66,0.75
4de51510d004139d,upper series,upper stomach pain,B66,0
c5802bfe4e20f45f,upper series,upper system,B66,0.5
3503b1a5be3b6845,upper series,upper thorax,B66,0
81e13e544c09b406,upper series,uppermost series,B66,0.75
768ad23415129e14,use as cooling fluid,cold cooling fluid,F24,0.5
1523f91a1c1154f5,use as cooling fluid,coolant,F24,0.5
f5767d3fda10993b,use as cooling fluid,coolant fluid,F24,0.5
2fa91d4d9a0c3660,use as cooling fluid,cooling icon,F24,0
c93c0d6979880006,use as cooling fluid,cooling liquid,F24,0.5
a5f180afe0745f67,use as cooling fluid,cooling sheet,F24,0
9f5c34ab901f072f,use as cooling fluid,heat transfer,F24,0.25
fb1b0cca1140553a,use as cooling fluid,heat transfer fluid,F24,0.5
ce67c7961016ede0,use as cooling fluid,medical uses,F24,0
93dd35023494f999,use as cooling fluid,medium rare,F24,0
c3a5b57b0dd39148,use as cooling fluid,reduce temperature,F24,0.25
191ad4b50bc90088,use as cooling fluid,thermal conductor,F24,0.25
4150c9762ff9db5b,use as cooling fluid,thermometer,F24,0
1f7ed69faffc3b5b,use as cooling fluid,use as cooling medium,F24,0.75
99129946c2faeec7,use as cooling fluid,use as heating fluid,F24,0.25
93ca8fd19574b487,use as cooling fluid,user icon,F24,0
f822693fb8055141,use as cooling fluid,using as liquid coolant,F24,0.75
21bd8d274bdaa29b,use as cooling fluid,working fluid,F24,0.5
e78c115bb9f13742,use balance,balance,A63,0.5
279e9af0d7cd5179,use balance,balance in wallet,A63,0
b9ff63d5e204823d,use balance,balance sheet,A63,0
a4bbb843e1895be0,use balance,balance weight,A63,0.5
8109392daabdf96f,use balance,balancing nature,A63,0.5
055adf6e7f547524,use balance,beam balance,A63,0.5
2a911e53de33378d,use balance,beam electron,A63,0
aa01c57db1d6ef97,use balance,beam particle,A63,0
060d45a269c49f4b,use balance,digital balance,A63,0.5
308f5b5e2d20b7ef,use balance,electron,A63,0
6d49683fabde19c1,use balance,electronic balance,A63,0.5
600b6f1589757bda,use balance,fd balance,A63,0
e456dbbd930b7fe1,use balance,fulcrum and load,A63,0.25
a9f82b395d47cdb2,use balance,function balance,A63,0.5
6905bbb59a60820e,use balance,lever class,A63,0.25
731d9af32f4dc9fc,use balance,measure mass,A63,0.25
1ef733f54d6ea9db,use balance,optimal weight,A63,0.25
b3c27233b022e744,use balance,particle,A63,0
94170f8f3b392632,use balance,position purpose balance,A63,0.25
7307e343e6c903e4,use balance,purpose balance,A63,0.5
736359c9d7138f46,use balance,saving account balance,A63,0
8342dba8ec2b2369,use balance,use and throw,A63,0
ec56d027c1604fd9,use balance,use pivoting,A63,0.25
ac506fb6ee0cb761,use balance,uses of water,A63,0
5d0183bf1c33d714,use balance,using balance,A63,1
81f0103e835d2861,use balance,using hinge portion,A63,0.25
e1a765562e075f20,use balance,weighing balance,A63,0.5
e8ee98c9650be84d,use balance,weight balance,A63,0.5
38b95bbcf0673ea9,use in positioning,alignment indicator,G01,0.5
88e5e5ea7a2c8f55,use in positioning,application of positioning,G01,0.5
2260d403f85593fa,use in positioning,assist in positioning,G01,0.75
67c50153193b249f,use in positioning,central axis,G01,0.5
27bc6238be2905d5,use in positioning,crystal structure,G01,0.25
e55f7742610027bd,use in positioning,disoriented silicon face,G01,0.25
7e4d0c5103a0d6a1,use in positioning,insert in positioning hole,G01,0.5
2223bd7fd415d136,use in positioning,international positioning,G01,0.5
3f0f52a1a661271c,use in positioning,map,G01,0.25
fa794c300e892075,use in positioning,orientation sensor,G01,0.5
84090fd206460614,use in positioning,position vector,G01,0
b7675670095f96f0,use in positioning,positioning statement,G01,0
f2ca702f5c6bad38,use in positioning,satellite,G01,0.25
2a1b8c2371d3e831,use in positioning,spatial disorientation model,G01,0.25
279abebd9abac903,use in positioning,sticky position,G01,0
b19c1899aebffb9e,use in positioning,system for use in positioning,G01,0.75
9e4826319cf0ec1a,use in positioning,usage in location,G01,0.75
0900ac703489f058,use in positioning,use and throw,G01,0
75ebf68e196c85ff,use in positioning,use cases,G01,0
bd0cf3e99c8ee47d,use in positioning,use in non positioning,G01,0.25
35af5bd4c66b2fdc,use in positioning,use of raw material,G01,0
802bfcd56d7fd815,use in positioning,use positioning,G01,1
096643e4b3b59254,use in positioning,use positioning information,G01,0.5
d500bc2d41b922cb,use in positioning,use positioning system,G01,0.5
b456fd3dbfa2f159,use in positioning,use satellite positioning system,G01,0.5
4b8dba8ad89e6ba5,use in positioning,utilize in positioning,G01,0.75
8e8f01c46c80320a,use physically unclonable functions,authentication function,H04,0.5
6e2826b97b7fc084,use physically unclonable functions,avoid cloning of the circuit,H04,0.5
7902e81b4de33a3c,use physically unclonable functions,biometrics,H04,0.25
4bc8456d097499ad,use physically unclonable functions,core network functions,H04,0.25
a35761d0025c12c2,use physically unclonable functions,cryptographic authentication,H04,0.5
2d4baae3ddeb056c,use physically unclonable functions,cyber security,H04,0.25
94157d0e20a231eb,use physically unclonable functions,differential states,H04,0.5
52e6e52e23845815,use physically unclonable functions,function of heart,H04,0
2aab75a61480c7af,use physically unclonable functions,load functions,H04,0.25
126d85465e4b3a6e,use physically unclonable functions,physical fitness,H04,0
48b2bc0664c8c36b,use physically unclonable functions,physical layer functions,H04,0.25
e052634b68750b85,use physically unclonable functions,physical one way functions,H04,0.75
930da6252b65bc71,use physically unclonable functions,physical security primitives,H04,0.5
5a6a2a8ee9a41f8e,use physically unclonable functions,physically challenged,H04,0
2334bd3af4c04334,use physically unclonable functions,physically fit,H04,0
8f567de1265ad93d,use physically unclonable functions,physically unclonable,H04,0.25
3b5cd57be0c4b50a,use physically unclonable functions,physically unclonable function,H04,0.75
cf2145622f1bd098,use physically unclonable functions,physically unclonable functions,H04,0.75
553638ceb079d328,use physically unclonable functions,puf,H04,0.75
33514c45a4c7b84f,use physically unclonable functions,puf panel,H04,0.25
93ecd5846c13f019,use physically unclonable functions,template protection systems,H04,0.5
cd5cf8799941e753,use physically unclonable functions,unclonable blood,H04,0
e87163b3137862e4,use physically unclonable functions,unclonable functions,H04,0.5
05457eb507b8c602,use physically unclonable functions,use dustbin,H04,0
f2e7d9df7b04390a,use physically unclonable functions,use unclonable functions,H04,0.75
1b7afe633ee8b8e4,use solid materials,brain cells materials,B22,0
466f9a0815ae2d18,use solid materials,electric arc furnaces,B22,0.25
f3711eb77163b35f,use solid materials,electromagnet,B22,0.25
69b6359bd9fe511d,use solid materials,high purity powder preparation device,B22,0.25
8de41413236be5b4,use solid materials,high temperature resistant powder metallurgy,B22,0.25
53ff8eb345dd06dd,use solid materials,liquid materials can be used,B22,0.25
a660c39be5e2e3e1,use solid materials,material polish,B22,0
ed966dc66ea94457,use solid materials,rough use,B22,0
baaa380568f6373b,use solid materials,solid angle of crystal,B22,0
02680ce6890a7362,use solid materials,solid angle of hemisphere,B22,0
89041f471656b657,use solid materials,solid wallpaper,B22,0
b4d479cfff439f31,use solid materials,use alloy materials,B22,0.5
46d812ceddc688eb,use solid materials,use as materials,B22,0.5
35ac7325e466becc,use solid materials,use dense materials,B22,0.75
ca967c1383ddb364,use solid materials,use liquid materials,B22,0.25
da7738fd64e11103,use solid materials,use metallic solids,B22,0.5
ab7b2b2a809cd778,use solid materials,use metals,B22,0.5
04ce003282372acb,use solid materials,use raw materials,B22,0.5
aa7a081d40c9f733,use solid materials,use rock materials,B22,0.5
d24c065931989169,use solid materials,use semiconductor materials,B22,0.5
2e2f0ea3173cebe9,use solid materials,use solid elements,B22,0.75
65a6fd9411afd8d0,use solid materials,use solid materials,B22,1
626b5937866e9f5b,use solid materials,use solid substances,B22,0.75
9b77fc4f98a357a9,use solid materials,brain shunt materials,B29,0
b30dbd07d09767b2,use solid materials,composite friction units,B29,0.25
936514d65f79f1b4,use solid materials,electric arc furnaces,B29,0.25
5c3218c1ab5a8433,use solid materials,electromagnet,B29,0.25
1847661fe4a5c6b4,use solid materials,liquid materials can be used,B29,0.25
0cc677621f04ab05,use solid materials,material polish,B29,0
41942a65b18fbf36,use solid materials,rough use,B29,0
09662a7178cbf1d0,use solid materials,shell heater,B29,0.25
15363fe4c3f59cab,use solid materials,solid materials,B29,0.5
439ebe66d14a7daf,use solid materials,solid principles,B29,0
a1e17f74d8c4c93a,use solid materials,solid wallpaper,B29,0
4cb46d33c788be17,use solid materials,tie filaments,B29,0.25
79cd6373bffc31c0,use solid materials,use alloy materials,B29,0.5
8005a91442230a1c,use solid materials,use as materials,B29,0.5
051ae215d19cbd93,use solid materials,use case diagram,B29,0
1488a9294da6e8b4,use solid materials,use metals,B29,0.5
efb9b3361e1a60e4,use solid materials,use photosensitive materials,B29,0.5
096fdc0f96cb5a73,use solid materials,use semiconductor materials,B29,0.5
4749c0521cdfc304,use solid materials,use solid elements,B29,0.75
b6f0930568951f3a,use solid materials,use solid materials,B29,1
371ddf1a370b4747,use solid materials,use solid substances,B29,0.75
7b15cb7b226f81a1,use solid materials,utilize solid materials,B29,0.75
4306ca8be30828d8,use solid materials,use photosensitive materials,G03,0.5
dbb5fa9b3cd72f9a,use solid materials,use raw materials,G03,0.5
6dc82547a24b5565,use voltage converter,ac circuit,F02,0.25
98991d704bf80e50,use voltage converter,converter circuit,F02,0.5
24b732a6ecaf3695,use voltage converter,converter currency,F02,0
f05e6a41dfede17e,use voltage converter,converter output voltage,F02,0.5
7ae704dc5b4cf112,use voltage converter,converter system,F02,0.5
8f9756b2ef69c2d0,use voltage converter,converter unit,F02,0.25
8d07db28a1333bc4,use voltage converter,converter voltage,F02,0.5
77494e7f86bf7381,use voltage converter,dc circuit,F02,0.25
5167eaa0dafbedca,use voltage converter,geared belt drive,F02,0.25
a371b533c42364b5,use voltage converter,image converter,F02,0
103a06a2818c25f9,use voltage converter,make use of voltage converter,F02,0.75
7f4c7f4949b41f44,use voltage converter,multi cylinder in line reciprocating piston,F02,0.25
6c337bb6bdd375f8,use voltage converter,power converter,F02,0.5
65bad31720aa46af,use voltage converter,race circuit,F02,0
6a2263da9ac57a0d,use voltage converter,transistor ignition,F02,0.25
5b5f144c09e0eaa9,use voltage converter,use blood glucose monitor,F02,0
f38ee026aab641aa,use voltage converter,use blood vessels,F02,0
e33e067d647ace31,use voltage converter,use voltage converter,F02,1
df371d83ce6ce536,use voltage converter,utilize voltage converter,F02,0.75
21cbaeba65bdc111,use voltage converter,video converter,F02,0
7948e878a0804dd7,use voltage converter,voltage converter,F02,0.75
510d97a540612af9,use voltage converter,voltage converter circuit,F02,0.75
fd2f2e3ca47f666b,use voltage converter,voltage current converter,F02,0.5
543be116898ec1ac,use voltage converter,voltage regulator,F02,0.75
393c58e8799a0ebb,useful metal,active,C07,0.25
f7945eaea22feb21,useful metal,active calcium,C07,0.5
e0da5a62a9c62b78,useful metal,active metal,C07,0.25
ef17d4a3bbdc6f94,useful metal,active metallic,C07,0.5
7e0b0dfe90d731f5,useful metal,addiction,C07,0
9e721e1e7ce2144a,useful metal,alkaline earth metals,C07,0.25
ee5396c0ccc71820,useful metal,conductor,C07,0.25
977a0429ca2f7dc4,useful metal,ductile material,C07,0.25
3caacae66ed0adac,useful metal,effective,C07,0
9e17cf3777d70833,useful metal,effective heavy metal,C07,0.5
f69888e88ee06500,useful metal,effective metal,C07,0.75
96bcc3f9bcb75bbb,useful metal,effective paramagnetic,C07,0.25
e97d8f4e689b0460,useful metal,effective paramagnetic metal,C07,0.25
8f0da6416497b8f5,useful metal,effective paramagnetic metallic,C07,0.25
cb17c718952682bf,useful metal,fuel cells,C07,0.25
3f438956e83aabb0,useful metal,heavy metal,C07,0.25
642a98cbc3bfbf82,useful metal,malleable material,C07,0.25
34a0f90e288109db,useful metal,mental illness,C07,0
57b35a7dd6ddc260,useful metal,metal,C07,0.25
7fe11b30494c2d23,useful metal,metal based catalyst,C07,0.5
2a01ce55d383fbff,useful metal,metal hydride,C07,0.5
75af12f6ab507e86,useful metal,metal oxides,C07,0.5
a6d0dda17643c5e5,useful metal,non metals,C07,0.25
ddf97d0f2555135c,useful metal,paramagnetic metal,C07,0.25
8dc1a38cddfdfc83,useful metal,paramagnetic metallic,C07,0.25
3ddfb6f54a6cf552,useful metal,productivity,C07,0
67e82afc978a1f93,useful metal,pt catalyzed hydrogenation,C07,0.5
80951c26a34628ca,useful metal,useful,C07,0.25
658db0a3288c27ab,useful metal,useful active metal,C07,0.5
c0cedfe933f6cb45,useful metal,useful calcium,C07,0.5
8edf6a51bbb651cf,useful metal,useful chemical element,C07,0.5
cecbdb5b4cd4dc2d,useful metal,useful instrument,C07,0
17242c14e2ef79c2,useful metal,useful iron,C07,0.5
30aaa17f4abd477e,useful metal,useful machine,C07,0
3602beb0bd4ec41c,useful metal,useful magnesium,C07,0.5
339cd98ce10b4ff3,useful metal,useful metallic,C07,0.75
0282f80ecb37a1bb,useful metal,useful paramagnetic,C07,0.25
f750bdbb00c2755f,useful metal,useful people,C07,0
eccb86842f66efbf,useful metal,useful sodium,C07,0.5
85c2994b63608e0a,useful metal,alloy articles,C22,0.25
bc6e7ed9a56e1a60,useful metal,application of a metal,C22,0.5
6b7fd61ba4d25e7d,useful metal,copper,C22,0.5
195b76f8afa2a468,useful metal,element,C22,0.25
9b99f6a539623974,useful metal,ferrous metal,C22,0.5
fbd4edebe338b8eb,useful metal,magnesium,C22,0.5
e7d5b64d39e75ea7,useful metal,magnesium metal,C22,0.5
368ac30dd01ac599,useful metal,magnesium metals,C22,0.5
625c5c554004cc97,useful metal,metal,C22,0.5
534144b2328b0ad7,useful metal,metal articles,C22,0.5
c3e04bb6c72085f6,useful metal,metal elements,C22,0.5
df27cbc3c52bf979,useful metal,metal roofing,C22,0
53a0ae2db534a4e7,useful metal,mixture of elements,C22,0.25
af83d50e393084b8,useful metal,non metal,C22,0.25
